type,rank,name,country,score,startDate,competition,competition_short,url,season,gender
FINAL,13,Daniel SAMOHIN,ISR,217.17,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,20,Luc MAIERHOFER,AUT,189,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,13,Ivett TOTH,HUN,160.83,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,29,Lara Naki GUTMANN,ITA,43.96,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,11,Alexandra FEIGIN,BUL,164.2,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,16,Nicole SCHOTT,GER,149.26,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,15,Yasmine Kimiko YAMADA,SUI,151.12,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,17,Dasa GRM,SLO,147.29,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,9,Nicole RAJICOVA,SVK,169.03,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,33,Camilla GJERSEM,NOR,39.81,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,6,Alexia PAGANINI,SUI,179.9,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,12,Ekaterina RYABOVA,AZE,163.17,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,3,Matteo RIZZO,ITA,247.08,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,2,Alexander SAMARIN,RUS,269.84,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,1,Javier FERNANDEZ,ESP,271.59,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,36,Anastasia GOZHVA,UKR,35.51,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,35,Elizabete JUBKANE,LAT,37.75,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,14,Julia SAUTER,ROU,153.15,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,6,Daniel GRASSL,ITA,236.7,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,34,Hana CVIJANOVIC,CRO,38,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,12,Adam SIAO HIM FA,FRA,218.06,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,11,Deniss VASILJEVS,LAT,219.5,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,10,Morisi KVITELASHVILI,GEO,219.79,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,9,Alexei BYCHENKO,ISR,220.5,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,10,Eliska BREZINOVA,CZE,166.77,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,7,Michal BREZINA,CZE,234.25,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,26,Slavik HAYRAPETYAN,ARM,59.87,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,5,Mikhail KOLYADA,RUS,240.87,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,30,Silvia HUGEC,SVK,43.33,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,31,Valentina MATOS,ESP,42.86,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,32,Paulina RAMANAUSKAITE,LTU,42.31,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,7,Mae Berenice MEITE,FRA,177.1,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,8,Emmi PELTONEN,FIN,170.03,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,F
FINAL,8,Alexander MAJOROV,SWE,225.38,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,4,Kevin AYMOZ,FRA,246.34,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,32,Roman GALAY,FIN,55.4,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,28,Burak DEMIRBOGA,TUR,56.95,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,29,Nicky OBREYKOV,BUL,56.54,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,31,Lukas BRITSCHGI,SUI,55.86,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,27,Nikolaj MAJOROV,SWE,59.68,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,33,Conor STAKELUM,IRL,55.03,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,35,Michael NEUMAN,SVK,53.38,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,36,Thomas KENNES,NED,48.57,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,37,Alexander BOROVOJ,HUN,46.56,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,30,Yakau ZENKO,BLR,56.38,2019/1/21,ISU European Figure Skating Championships 2019,EURO,http://www.isuresults.com/results/season1819/ec2019/index.htm,2018-2019,M
FINAL,17,Isadora WILLIAMS,BRA,138.26,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,11,Ting CUI,USA,164.84,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,16,Alaine CHARTRAND,CAN,147.54,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,15,Kailani CRAINE,AUS,149.52,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,18,Alisson Krystle PERTICHETO,PHI,136.97,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,13,Hanul KIM,KOR,162.48,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,10,Larkyn AUSTMAN,CAN,165.21,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,9,Veronik MALLET,CAN,170.46,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,8,Yelim KIM,KOR,187.93,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,3,Mai MIHARA,JPN,207.12,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,6,Mariah BELL,USA,193.94,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,21,Joanna SO,HKG,117.82,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,5,Bradie TENNELL,USA,202.07,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,4,Kaori SAKAMOTO,JPN,206.79,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,7,Eunsoo LIM,KOR,191.85,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,11,Nicolas NADEAU,CAN,209.65,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,24,Mark WEBSTER,AUS,126.41,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,23,Nikita MANKO,KAZ,138.4,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,22,Leslie Man Cheuk IP,HKG,146.6,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,21,Harrison Jon-Yen WONG,HKG,148.54,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,20,Julian Zhi Jie YEE,MAS,174.1,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,19,Micah Kai LYNETTE,THA,174.44,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,18,Micah TANG,TPE,174.59,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,17,Donovan CARRILLO,MEX,174.7,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,16,He ZHANG,CHN,179.89,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,15,Sihyeong LEE,KOR,183.98,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,14,June Hyoung LEE,KOR,188.1,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,19,Amy LIN,TPE,134.56,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,12,Kazuki TOMONO,JPN,206.41,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,20,Andrea MONTESINOS CANTU,MEX,124.51,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,10,Nam NGUYEN,CAN,216.49,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,9,Brendan KERRY,AUS,224.44,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,8,Tomoki HIWATASHI,USA,236.79,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,7,Keiji TANAKA,JPN,251.54,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,6,Junhwan CHA,KOR,255.83,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,5,Jason BROWN,USA,258.89,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,4,Keegan MESSING,CAN,267.61,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,3,Vincent ZHOU,USA,272.22,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,2,Boyang JIN,CHN,273.51,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,1,Shoma UNO,JPN,289.12,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,12,Yi Christy LEUNG,HKG,164.79,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,13,Andrew DODDS,AUS,191.4,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,M
FINAL,1,Rika KIHIRA,JPN,221.99,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,2,Elizabet TURSYNBAEVA,KAZ,207.46,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,14,Hongyi CHEN,CHN,150.5,2019/2/5,ISU Four Continents Championships 2019,4CC,http://www.isuresults.com/results/season1819/fc2019/,2018-2019,F
FINAL,5,Anna SHCHERBAKOVA,RUS,181.83,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,F
FINAL,5,Camden PULKINEN,USA,197.68,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,M
FINAL,6,Yelim KIM,KOR,177.91,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,F
FINAL,4,Anastasia TARAKANOVA,RUS,190.46,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,F
FINAL,3,Alena KANYSHEVA,RUS,198.14,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,F
FINAL,2,Alexandra TRUSOVA,RUS,215.2,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,F
FINAL,6,Tomoki HIWATASHI,USA,190.8,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,M
FINAL,3,Koshiro SHIMADA,JPN,214.38,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,M
FINAL,2,Petr GUMENNIK,RUS,218.75,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,M
FINAL,1,Stephen GOGOLEV,CAN,233.58,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,M
FINAL,1,Alena KOSTORNAIA,RUS,217.98,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,F
FINAL,4,Adam SIAO HIM FA,FRA,207.04,2018/12/5,ISU Grand Prix of Figure Skating Final2018(Junior),JGPF,http://www.isuresults.com/results/season1819/gpf1819/,2018-2019,M
FINAL,5,Bradie TENNELL,USA,212.18,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,F
FINAL,6,Alina ZAGITOVA,RUS,205.23,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,F
FINAL,3,Alexandra TRUSOVA,RUS,233.18,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,F
FINAL,2,Anna SHCHERBAKOVA,RUS,240.92,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,F
FINAL,6,Dmitri ALIEV,RUS,220.04,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,M
FINAL,4,Rika KIHIRA,JPN,216.47,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,F
FINAL,5,Boyang JIN,CHN,241.44,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,M
FINAL,4,Alexander SAMARIN,RUS,248.83,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,M
FINAL,3,Kevin AYMOZ,FRA,275.63,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,M
FINAL,2,Yuzuru HANYU,JPN,291.43,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,M
FINAL,1,Nathan CHEN,USA,335.3,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,M
FINAL,1,Alena KOSTORNAIA,RUS,247.59,2019/12/4,ISU Grand Prix of Figure Skating Final 2019,GPF,http://www.isuresults.com/results/season1920/gpf1920/,2019-2020,F
FINAL,11,Maia MAZZARA,FRA,170.06,2020/1/20,ISU European Figure Skating Championships 2020,EURO,http://www.isuresults.com/results/season1920/ec2020/,2019-2020,F
FINAL,32,Michael NEUMAN,SVK,53.08,2020/1/20,ISU European Figure Skating Championships 2020,EURO,http://www.isuresults.com/results/season1920/ec2020/,2019-2020,M
